"t","x","y","index_path"
8.95,4.086049166,57.63570057,120
9,4.138613145,57.85447407,120
9.05,4.073932283,57.57969295,120
9.1,4.027638595,57.61758197,120
9.15,4.079131565,57.75283413,120
9.2,4.158410436,57.68704173,120
9.25,4.052797319,57.77041949,120
9.3,4.18663625,57.69963854,120
9.35,3.943266639,57.59055625,120
9.4,4.112271825,57.68578032,120
9.45,4.120397667,57.60693543,120
9.5,4.118097615,57.6175105,120
9.55,3.920589817,57.57375071,120
9.6,4.118796421,57.46416132,120
9.65,4.151652986,57.70892529,120
9.7,4.022814707,57.71897626,120
9.75,4.05153013,57.62848603,120
9.8,4.119097479,57.713741,120
9.85,4.140879351,57.30375435,120
9.9,4.081426175,57.68987937,120
9.95,4.15791776,57.74258784,120
10,4.08189431,57.5497322,120
10.05,3.918085129,57.68690736,120
10.1,4.017804723,57.59747413,120
10.15,4.117762973,57.81493752,120
10.2,4.158756047,57.76388686,120
10.25,4.120029922,57.75570036,120
10.3,4.062772035,57.65106624,120
10.35,4.06257701,57.84586569,120
10.4,4.067471085,57.77834085,120
10.45,4.207404911,57.71535382,120
10.5,4.031122846,57.63531721,120
10.55,4.015151187,57.74188076,120
10.6,4.125346873,57.73861189,120
10.65,4.20930817,57.82174577,120
10.7,4.198672114,57.57690149,120
10.75,3.996678767,57.62147087,120
10.8,4.042590924,57.65149555,120
10.85,3.936568842,57.56480306,120
10.9,4.056499705,57.53445171,120
10.95,4.048094621,57.77939331,120
11,4.032189144,57.53558175,120
11.05,4.009505155,57.6396703,120
11.1,4.09802103,57.66791446,120
11.15,4.105589677,57.72009246,120
11.2,4.14623391,57.58311503,120
11.25,3.871199321,57.6682042,120
11.3,3.867135471,57.42269292,120
11.35,3.986038295,57.6754321,120
11.4,4.028557558,57.69299333,120
11.45,4.180368,57.67863956,120
11.5,3.969965602,57.62490391,120
11.55,4.212019457,57.78310322,120
11.6,4.310361828,57.73400425,120
11.65,4.092372202,57.69878846,120
11.7,4.153846416,57.62853324,120
11.75,4.089240335,57.73790044,120
11.8,4.218947236,57.74003324,120
11.85,4.34628832,57.59427919,120
11.9,4.042330958,57.60434319,120
11.95,4.274210837,57.84391366,120
12,4.301542395,57.67357391,120
12.05,3.997926147,57.53704374,120
12.1,4.081645185,57.73037825,120
12.15,4.04368274,57.63659097,120
12.2,4.199287611,57.6721864,120
12.25,4.19232344,57.70767885,120
12.3,4.313875391,57.56445735,120
12.35,4.475156575,57.67886511,120
12.4,4.304970527,57.70012105,120
12.45,4.223708879,57.64045223,120
12.5,4.138769393,57.67318015,120
12.55,4.31407425,57.74902082,120
12.6,4.226156691,57.67952431,120
12.65,4.234682456,57.78015952,120
12.7,4.249067729,57.72251628,120
12.75,4.15596616,57.70133645,120
12.8,4.397059763,57.67055394,120
12.85,4.094929843,57.65013416,120
12.9,4.148092949,57.68459849,120
12.95,4.240710262,57.84547261,120
13,4.075457797,57.6475934,120
13.05,4.291782999,57.84703035,120
13.1,4.107697018,57.72534289,120
13.15,4.206199391,57.87496288,120
13.2,4.014144622,57.61558992,120
13.25,4.023858441,57.65208632,120
13.3,4.069117417,57.59087262,120
13.35,4.450583462,57.70698347,120
13.4,4.22664728331247,57.8919801503231,120
13.45,4.40470306,57.80033226,120
13.5,3.966733745,57.54552161,120
13.55,4.109961047,57.73692441,120
13.6,4.274125384,57.7922192,120
13.65,4.237065374,57.75625376,120
13.7,3.991312197,57.67359181,120
13.75,4.175146025,57.90446326,120
13.8,4.349031862,57.87950775,120
13.85,4.103191628,57.75571,120
13.9,3.989932999,57.60503739,120
13.95,4.150915164,57.8793566,120
14,4.190678248,57.76487883,120
14.05,4.199680276,57.72337639,120
14.1,4.041656039,57.73043924,120
14.15,3.905792896,57.68065242,120
14.2,4.025402561,57.74665125,120
14.25,4.051144238,57.69914397,120
14.3,3.833914018,57.86254166,120
14.35,3.968081632,57.74325234,120
14.45,3.903249872,57.75739941,120
14.5,3.905848992,57.88490556,120
14.55,3.949265478,57.65999824,120
14.6,3.967947573,57.84938592,120
14.65,4.165994217,57.9303986,120
14.7,4.052793472,57.85000583,120
14.75,3.944399132,57.75491681,120
14.8,4.018961151,57.7592264,120
14.85,3.995111797,57.82433206,120
14.9,4.023416718,57.76176325,120
14.95,4.005638431,57.81069966,120
15,4.05288818,57.81530024,120
15.1,3.909902773,57.55756726,120
15.15,4.114024331,57.89765504,120
15.2,3.88849302,57.66650316,120
15.25,4.02068271,57.72083081,120
15.3,3.985021904,57.82496597,120
15.35,4.059090955,57.71520533,120
15.4,3.945217092,57.71384059,120
15.45,4.172590186,57.68245782,120
15.5,4.098480317,57.81999515,120
15.55,4.109056534,57.7919714,120
15.6,4.043689853,57.80080639,120
15.65,3.963676125,57.79181415,120
15.7,4.265231887,57.7632345,120
15.75,4.10181416,57.5834536,120
15.8,4.231454504,57.87301413,120
15.85,3.968090593,57.82649528,120
15.9,3.911491773,57.78596018,120
15.95,4.058169246,57.76089214,120
16,4.139784517,57.81798722,120
16.05,4.02713446,57.62019742,120
16.1,3.878525137,57.67689862,120
16.15,4.063812177,57.61274649,120
16.2,4.192654383,57.69159112,120
16.25,4.199236186,57.8534896,120
16.3,4.165070177,57.64516564,120
16.35,4.074678742,57.35715925,120
16.4,4.034315668,57.61045037,120
16.45,3.968274592,57.33862095,120
16.5,4.121919585,57.67454691,120
16.55,4.207569348,57.71514107,120
16.6,4.262313639,57.75180235,120
16.65,4.076508459,57.72491364,120
16.7,3.979384587,57.57860966,120
16.75,3.933714418,57.6560961,120
16.8,4.369905375,57.75541852,120
16.85,4.047177833,57.66884387,120
16.9,4.063322571,57.60579424,120
16.95,4.10216898,57.70197884,120
17,3.970688297,57.5930898,120
17.05,4.157977919,57.77214276,120
17.1,3.974923998,57.71194821,120
17.15,4.064364464,57.74180372,120
17.2,4.134361663,57.87274161,120
17.25,4.120278184,57.72881221,120
17.3,4.407824237,57.78053189,120
17.35,4.120741591,57.71500011,120
17.4,4.022817495,57.75330285,120
17.45,4.022915356,57.87432693,120
17.5,4.225352113,57.74647887,120
17.55,4.026878508,57.79049559,120
17.6,4.358872348,57.9062046,120
17.65,4.062968025,57.82478419,120
17.7,4.039765659,57.81512059,120
17.75,4.099423487,57.73086036,120
17.8,3.895976752,57.831125,120
17.85,3.971347981,57.69087014,120
17.9,4.01010488,57.75727448,120
17.95,4.152885681,57.74544582,120
18,3.992675181,57.78803395,120
18.05,4.030835963,57.78729007,120
18.1,4.035092548,57.7530724,120
18.15,3.987060212,57.73101843,120
18.2,3.973529791,57.69056892,120
18.25,4.111556208,57.72759651,120
18.3,4.123983477,57.9191742,120
18.35,3.987764224,57.79593761,120
18.4,4.043141971,57.66615365,120
18.45,3.886494102,57.73184593,120
18.5,4.064912776,57.62918278,120
18.55,4.112720844,57.89081727,120
18.6,4.044565261,57.74428791,120
18.65,3.974754794,57.67334411,120
18.7,4.012760659,57.69822504,120
18.75,4.10819495,57.77998833,120
18.8,4.198353687,57.78983433,120
18.85,4.137908809,57.88986819,120
18.9,4.030894038,57.68265457,120
18.95,4.027402542,57.7159042,120
19,4.200415691,57.72319016,120
19.05,4.171251774,57.52023421,120
19.1,3.995592573,57.83867472,120
19.15,4.107370907,57.75996728,120
19.2,4.031045739,57.77139406,120
19.25,3.998853625,57.71721871,120
19.3,3.895504411,57.79013888,120
19.35,3.998183429,57.92865034,120
19.4,3.960458003,57.68570067,120
19.45,3.970108759,57.79041303,120
19.5,3.974481503,57.79961794,120
19.55,3.865224699,57.65769159,120
19.6,3.919680417,57.80341103,120
19.65,4.050719054,57.79869065,120
19.7,4.205690266,57.88279675,120
19.75,4.032141273,57.83392073,120
19.8,4.153151911,57.88068462,120
19.85,4.07373198,57.66601577,120
19.9,4.11356087,57.67675013,120
19.95,4.033919088,57.81039711,120
20,4.112835475,57.72835449,120
20.05,3.957105747,57.7489052,120
20.1,4.148083651,57.88904833,120
20.15,3.929362977,57.63113661,120
20.2,4.121117841,57.84932567,120
20.25,3.984255103,57.78462846,120
20.3,4.103330505,57.79736974,120
20.35,4.026191223,57.58443897,120
20.4,3.97576409,57.37854151,120
20.45,3.934013449,57.66114671,120
20.5,3.894585165,57.6536818,120
20.55,4.090816996,57.95106188,120
20.6,4.058482571,57.94689412,120
20.65,4.059134232,57.67056301,120
20.7,3.907140069,57.52340272,120
20.75,4.005102469,57.69238017,120
20.8,4.034503818,57.72986648,120
20.85,4.074629562,57.83341579,120
20.9,4.154545811,57.86293987,120
20.95,4.015699291,57.47844914,120
21,3.994532451,57.66809808,120
21.05,4.07106842,57.77038014,120
21.1,4.100199143,57.88320133,120
21.15,4.040576936,57.6493174,120
21.2,4.030345663,57.78731974,120
21.25,4.002709238,57.79750672,120
21.3,3.878268092,57.82163141,120
21.35,3.934908176,57.7079487,120
21.4,4.076758232,57.85652694,120
21.45,4.181865858,57.74988192,120
21.5,4.054877861,57.83886419,120
21.55,4.349735371,57.83540748,120
21.6,4.092058853,57.74438447,120
21.65,4.127289132,57.74350805,120
21.7,4.057724879,57.71549998,120
21.75,3.949650626,57.94750084,120
21.8,3.973882477,57.8340555,120
21.85,4.171262207,57.90718735,120
21.9,4.085254924,57.75579326,120
21.95,4.023601976,57.74473406,120
22,4.079208837,57.87484546,120
22.05,4.011417839,57.81449019,120
22.1,4.069754507,57.70198636,120
22.15,3.917963623,57.92508114,120
22.2,3.972570039,57.58651262,120
22.25,4.094605264,57.9137261,120
22.3,4.097957653,57.91828548,120
22.35,3.904310282,57.79621172,120
22.4,3.952731475,57.85839158,120
22.45,4.212992599,57.67291239,120
22.5,4.176191095,57.87641248,120
22.55,4.101426219,57.98052646,120
22.6,3.979769313,57.73391803,120
22.65,4.024953526,57.59804991,120
22.7,4.127100844,57.78674344,120
22.75,4.108768546,57.91693884,120
22.8,4.081296279,57.6962082,120
22.85,4.114891393,57.85143188,120
22.9,4.160681422,57.92787864,120
22.95,4.06191802,58.03006386,120
23,4.07886773,57.85064699,120
23.05,4.061505942,57.80392724,120
23.1,4.249934434,58.04185329,120
23.15,4.011495791,57.8585596,120
23.2,3.987407773,57.88258397,120
23.25,4.07941671,58.01780456,120
23.3,4.251619424,57.91476971,120
23.35,3.966834513,57.89056336,120
23.4,3.956011049,58.05273182,120
23.45,3.99095655,57.89887579,120
23.5,4.041528241,57.79766871,120
23.55,4.075039401,57.87401921,120
23.6,4.146981234,57.61221952,120
23.65,3.985813193,57.92967066,120
23.7,4.04258704,57.76113023,120
23.75,4.104861103,58.01316945,120
23.8,4.109221811,57.69140802,120
23.85,4.000737262,57.7668083,120
23.9,4.131899805,57.95003018,120
23.95,4.110683054,57.99140386,120
24,4.080954437,57.72828617,120
24.05,3.96595975,57.82381026,120
24.1,4.069423854,57.7982153,120
24.15,4.09635785,57.8032994,120
24.2,3.98510872,57.85846379,120
24.25,3.98502976,57.90047628,120
24.3,3.952302484,57.76343663,120
24.35,3.961227695,57.77982549,120
24.4,4.003217019,57.83311949,120
24.45,4.139275416,57.7552366,120
24.5,4.005286914,57.91977003,120
24.55,3.917684212,57.73016181,120
24.6,3.959183835,57.72463582,120
24.65,4.079784002,57.92367166,120
24.7,4.021947398,57.65211851,120
24.75,4.065222113,57.99779907,120
24.8,4.0588566,57.86497762,120
24.85,4.130452581,57.86289926,120
24.9,3.971775702,57.98422229,120
24.95,4.019584441,57.90958244,120
25,4.053496216,57.87474851,120
25.05,4.117030399,57.93623751,120
25.1,3.985511398,57.89758191,120
25.15,4.126657584,57.78580153,120
25.2,4.037082939,57.99684943,120
25.25,3.935651348,57.80072353,120
25.3,4.173440665,57.85905372,120
25.35,4.067774575,57.79023561,120
25.4,4.239621772,57.93743581,120
25.45,4.092750663,57.87742811,120
25.5,3.73973344,57.81131427,120
25.55,4.113851364,57.86105392,120
25.6,4.202847617,57.83882355,120
25.65,3.990610003,57.76013337,120
25.7,3.935752498,57.67725741,120
25.75,4.056680538,57.76858441,120
25.8,3.97946773,58.02681965,120
25.85,3.954712469,57.85656573,120
25.9,4.281304653,57.868245,120
25.95,4.108545621,57.82725755,120
26,3.927013759,57.86118403,120
26.05,4.095878664,57.81267084,120
26.1,4.061835329,57.83121657,120
26.15,3.990023407,57.78203956,120
26.2,4.112771309,57.74949796,120
26.25,3.827630049,57.83476629,120
26.3,3.929760439,57.76367766,120
26.35,3.998779412,57.80457926,120
26.4,3.995712784,57.84035541,120
26.45,3.888601023,57.88555641,120
26.5,3.917312903,57.8840941,120
26.55,3.953405701,57.86826733,120
26.6,3.930017653,57.86868656,120
26.65,3.973616211,57.71650904,120
26.7,3.853550491,57.76602077,120
26.75,3.909729247,57.78796789,120
26.8,3.812774334,57.72422887,120
26.85,3.784464138,57.70489079,120
26.9,3.963902977,57.82863914,120
26.95,4.04620751,57.86446224,120
27,3.998136424,57.75834565,120
27.05,4.02787745,57.86434339,120
27.1,3.983443429,57.76181685,120
27.15,3.998017322,57.807567,120
27.2,3.914906087,57.87883914,120
27.25,4.00336522,57.99403085,120
27.3,4.0755236,57.86648659,120
27.35,3.853227956,57.78671228,120
27.4,4.039064867,57.80748821,120
27.45,4.073830938,57.8956984,120
27.5,3.968067415,57.87264451,120
27.55,3.947654487,57.81718057,120
27.6,3.970795822,57.89429667,120
27.65,3.888282076,57.66873158,120
27.7,3.955478762,57.94301721,120
27.75,4.032670537,57.9312731,120
27.8,3.96837502,58.12372505,120
27.85,4.012284019,57.95523699,120
27.9,4.236995818,57.95193556,120
27.95,3.919055164,57.94646177,120
28,4.011933097,58.10313614,120
28.05,3.943241071,57.90265486,120
28.1,3.857101294,57.9485673,120
28.15,3.806002561,57.88151913,120
28.2,4.218249697,57.76777132,120
28.25,3.822163876,57.80137959,120
28.3,3.767766119,57.8576299,120
28.35,3.993548833,57.86514084,120
28.4,3.918319968,57.72750716,120
28.45,3.904748358,57.92404769,120
28.5,4.008785757,57.84009517,120
28.55,3.744142884,57.67415859,120
28.6,4.027372359,57.87648597,120
28.65,3.873324961,57.8134103,120
28.7,3.999796242,57.91363263,120
28.75,3.925576481,57.80000418,120
28.8,3.791593285,57.72647791,120
28.85,4.12538828184031,58.115731120042,120
28.9,3.990315051,57.99591961,120
28.95,3.704874241,57.985136,120
29,4.028698595,57.75062961,120
29.05,4.015463416,57.76277251,120
29.1,4.031991241,57.83772536,120
29.15,3.840984874,57.90160555,120
29.2,4.113296433,57.8137516,120
29.25,3.994463389,57.93379137,120
29.3,4.234387364,57.90083664,120
29.35,3.96382831658015,57.7632354702349,120
29.4,3.920574069,57.75636034,120
29.45,4.029727215,57.97009081,120
29.5,4.03979991,57.73495877,120
29.55,4.043085444,57.92409906,120
29.6,3.872046845,57.91591632,120
29.65,3.805467028,57.65448173,120
29.7,4.00699685,57.89582164,120
29.75,4.034871318,57.91440437,120
29.8,3.86269053,57.82895132,120
29.85,3.899486889,57.68869091,120
29.9,3.947349253,57.8454935,120
29.95,3.989562909,58.08162333,120
0.05,58.62405286,57.49210061,121
0.1,58.63036004,57.28969758,121
0.15,58.72412623,57.49014199,121
0.2,58.6267612,57.60281733,121
0.25,58.63763508,57.43810598,121
0.3,58.7501809,57.2955251,121
0.35,58.92185072,57.30913787,121
0.4,58.83260942,57.45144238,121
0.45,58.75062177,57.51305294,121
0.5,58.62150893,57.30665983,121
0.55,58.87314866,57.39508242,121
0.6,58.67521699,57.34110616,121
0.65,58.84093846,57.32188326,121
0.7,58.54780389,57.45585903,121
0.75,58.72071808,57.50682923,121
0.8,58.89622757,57.27901149,121
0.85,58.74164531,57.54389566,121
0.9,58.78440314,57.30624613,121
0.95,58.64710171,57.26334538,121
1,58.64568456,57.4449736,121
1.05,58.6611594,57.42201357,121
1.1,58.67734874,57.48782662,121
1.15,58.68250914,57.438153,121
1.2,58.71322866,57.38077358,121
1.25,58.72369607,57.33002411,121
1.3,58.66175525,57.3506225,121
1.35,58.7653819,57.29569266,121
1.4,58.49775941,57.32633662,121
1.45,58.80533086,57.56810308,121
1.5,58.98039202,57.28117326,121
1.55,58.69707176,57.2445057,121
1.6,58.73846944,57.51332689,121
1.65,58.94027942,57.47323075,121
1.7,58.6553508,57.43843005,121
1.75,58.90447334,57.29130579,121
1.8,58.74216203,57.38807895,121
1.85,58.7731724,57.45123085,121
1.9,58.85959091,57.32332388,121
1.95,58.74036825,57.24896132,121
2,58.74554387,57.32998554,121
2.05,58.7851325,57.25048525,121
2.1,58.76538882,57.24581399,121
2.15,58.71619252,57.30283296,121
2.2,58.79922946,57.37204626,121
2.25,58.67636052,57.29135375,121
2.3,58.65792045,57.35504134,121
2.35,58.93264461,57.36519225,121
2.4,58.66263455,57.45736007,121
2.45,58.73542022,57.39846089,121
2.5,58.79782495,57.34247309,121
2.55,58.63727656,57.40909952,121
2.6,58.81552155,57.25000022,121
2.65,58.67281082,57.25127675,121
2.7,58.75069575,57.38167411,121
2.75,58.74929827,57.29647001,121
2.8,58.71212254,57.53638872,121
2.85,58.79421625,57.42321094,121
2.9,58.7979561,57.45644767,121
2.95,58.9012946,57.2904721,121
3,58.77567073,57.31086225,121
3.05,58.70931504,57.26623575,121
3.1,58.70442178,57.49851069,121
3.15,58.76428567,57.29997764,121
3.2,58.81303789,57.45555678,121
3.25,58.82976286,57.29251853,121
3.3,58.84289279,57.15382621,121
3.35,58.8752568,57.36090041,121
3.4,58.70521942,57.30091779,121
3.45,58.73322127,57.34533871,121
3.5,58.52273906,57.40915785,121
3.55,58.66712081,57.24259841,121
3.6,58.51096897,57.5294436,121
3.65,58.77215005,57.29715042,121
3.7,58.54913819,57.29312167,121
3.75,58.71398732,57.32957105,121
3.8,58.56773956,57.44339921,121
3.85,58.68383388,57.39870056,121
3.9,58.66960876,57.25894842,121
3.95,58.70999222,57.38708774,121
4,58.6767402,57.36126786,121
4.05,58.62969011,57.36660421,121
4.1,58.85530169,57.29773209,121
4.15,59.02721893,57.2796293,121
4.2,58.63776797,57.37088947,121
4.25,58.68543353,57.31670982,121
4.3,58.74971358,57.25549011,121
4.4,58.74185417,57.33586353,121
4.45,58.71958368,57.36817093,121
4.5,58.70786032,57.30099955,121
4.55,58.48378899,57.1548509,121
4.6,58.74209706,57.32485937,121
4.65,58.6007906,57.25415362,121
4.75,58.50700651,57.51823299,121
4.8,58.5738285,57.42636988,121
4.85,58.58852497,57.27186395,121
4.9,58.64540282,57.32720721,121
4.95,58.64406643,57.35098626,121
5,58.67585275,57.1585053,121
5.05,58.50393223,57.46608239,121
5.1,58.69012819,57.30990394,121
5.15,58.58319525,57.31481891,121
5.2,58.55559425,57.37427694,121
5.25,58.76071414,57.32647868,121
5.3,58.8108695,57.25976551,121
5.35,58.6210858362109,57.2393168099244,121
5.4,58.78663887,57.23450517,121
5.45,58.66145552,57.32090131,121
5.5,58.78218887,57.25219255,121
5.55,58.72329118,57.28272026,121
5.6,58.69581885,57.42047911,121
5.65,58.79231567,57.20845144,121
5.7,58.7208523,57.20197427,121
5.75,58.6556206,57.50804393,121
5.8,58.68064467,57.51858975,121
5.85,58.72011036,57.33724554,121
5.9,58.79605524,57.41490728,121
5.95,58.8912738287499,57.571415241982,121
6,58.56019849,57.43176405,121
6.05,58.56623542,57.34839497,121
6.1,58.67387077,57.46910775,121
6.15,58.56408268,57.25027505,121
6.2,58.96813974,57.54308781,121
6.25,58.67471706,57.28773634,121
6.3,58.63959914,57.38033194,121
6.35,58.73926656,57.36193933,121
6.4,58.57854565,57.36636093,121
6.45,58.71133905,57.36325133,121
6.5,58.76867903,57.33155531,121
6.55,58.59679903,57.23717559,121
6.6,58.67261236,57.41553538,121
6.65,58.66431429,57.34200034,121
6.7,58.69605676,57.40141832,121
6.75,58.63407499,57.3661777,121
6.8,58.95280415,57.33704331,121
6.85,58.49392132,57.44854242,121
6.9,58.78775316,57.38113398,121
6.95,58.80430179,57.48010845,121
7,58.71632867,57.28410907,121
7.05,58.82216513,57.2408697,121
7.1,58.7408984,57.2476785,121
7.15,58.78838807,57.45179716,121
7.2,58.76893867,57.28094748,121
7.25,58.652056331005,57.2638871720706,121
7.3,58.63843427,57.32119148,121
7.35,58.85047912,57.27905747,121
7.4,58.56463981,57.39474309,121
7.45,58.72489167,57.34152512,121
7.5,58.90879058,57.42766514,121
7.55,58.53923301,57.27974725,121
7.6,58.74610283,57.43920199,121
7.65,58.66147318,57.26087203,121
7.7,58.91828206,57.42578613,121
7.75,58.69024121,57.3107217,121
7.8,58.73040496,57.3291212,121
7.85,58.70762272,57.37184967,121
7.9,58.58112025,57.19359518,121
7.95,58.59637024,57.45662492,121
8,58.72190251,57.38129208,121
8.05,58.78516705,57.39579665,121
8.1,58.67217857,57.50267792,121
8.15,58.62546873,57.50590511,121
8.2,58.75700793,57.50035772,121
8.25,58.68567184,57.42814329,121
8.3,58.53307453,57.59045725,121
8.35,58.69105414,57.22645533,121
8.4,58.7809346,57.37360612,121
8.45,58.7081438,57.33722532,121
8.5,58.8887726,57.26401351,121
8.55,58.62546809,57.42287273,121
8.6,58.69829268,57.35867625,121
8.65,58.61378658,57.19733774,121
8.7,58.51478117,57.41560753,121
8.75,58.91241495,57.37467586,121
8.8,58.6958055,57.32407552,121
8.85,58.78025823,57.4255337,121
8.9,58.62280097,57.34326641,121
8.95,58.73604825,57.32560859,121
9,58.774034,57.26514748,121
9.05,58.71046387,57.30881929,121
9.1,58.67838262,57.22069607,121
9.15,58.60586228,57.23155339,121
9.2,58.64674443,57.3294758,121
9.25,58.60151432,57.39167458,121
9.3,58.85163347,57.39885086,121
9.35,58.74593133,57.36938164,121
9.4,58.69229666,57.20309455,121
9.45,58.7125261,57.45583634,121
9.5,58.76309649,57.51000749,121
9.55,58.70760363,57.35384567,121
9.6,58.55527299,57.2604665,121
9.65,58.90463316,57.32046857,121
9.7,58.57129387,57.36592277,121
9.75,58.63298361,57.34066949,121
9.8,58.74079706,57.40941426,121
9.85,58.58234223,57.49633942,121
9.9,58.67896611,57.39628066,121
9.95,58.61866058,57.26040092,121
10,58.64580544,57.38579952,121
10.05,58.82408824,57.47247586,121
10.1,58.62273336,57.09990848,121
10.15,58.85441805,57.30682682,121
10.2,58.67884562,57.32452585,121
10.25,58.72923219,57.14716501,121
10.3,58.80161387,57.2138653,121
10.35,58.67601096,57.32082938,121
10.4,58.74707414,57.28337356,121
10.45,58.56636541,57.35331855,121
10.5,58.58229873,57.37285547,121
10.55,58.69496637,57.27452661,121
10.6,58.7109128785097,57.0850950333199,121
10.65,58.72984225,57.31698224,121
10.7,58.7144257,57.31954293,121
10.75,58.75976439,57.28996047,121
10.8,58.60588544,57.57571333,121
10.85,58.75624054,57.09203639,121
10.9,58.52281121,57.19061713,121
10.95,58.60708004,57.29479206,121
11,58.60917136,57.40840921,121
11.05,58.71414459,57.25441814,121
11.1,58.7062801,57.31379437,121
11.15,58.47377021,57.11596001,121
11.2,58.5180866,57.23643625,121
11.25,58.45305392,57.13170859,121
11.3,58.66435645,57.28637468,121
11.35,58.63354959,57.32146636,121
11.4,58.72879421,57.22018864,121
11.45,58.49522102,57.2407806,121
11.5,58.61162168,57.31338102,121
11.55,58.70322994,57.36875629,121
11.6,58.38954993,57.55611545,121
11.65,58.6282324,57.15799586,121
11.7,58.63048227,57.24883291,121
11.75,58.66292369,57.29036442,121
11.8,58.54437178,57.1813077,121
11.85,58.57410541,57.37798352,121
11.9,58.73396828,57.2104871,121
11.95,58.554542,57.09462104,121
12,58.63165265,57.07053543,121
12.05,58.5755234,57.09039882,121
12.1,58.50005765,57.3362092,121
12.15,58.53410995,57.45209503,121
12.2,58.46398752,57.19179811,121
12.25,58.53749561,57.27304487,121
12.3,58.51221423,57.24727235,121
12.35,58.53912257,57.26848683,121
12.4,58.62556031,57.17538676,121
12.45,58.69199012,57.21293763,121
12.5,58.62948999,57.48597152,121
12.55,58.47746868,57.2985975,121
12.6,58.7413598,57.14793741,121
12.65,58.39849713,57.2829376,121
12.7,58.44482135,57.23732765,121
12.75,58.72860034,57.2794327,121
12.8,58.57094088,57.42341675,121
12.85,58.70886924,57.25425122,121
12.9,58.55773975,57.20792472,121
12.95,58.67285751,57.16167123,121
13,58.59593667,57.08174717,121
13.05,58.63322773,57.19851076,121
13.1,58.58387055,57.20006535,121
13.15,58.68924659,57.18723975,121
13.2,58.64820253,57.02027098,121
13.25,58.71229711,57.08086135,121
13.3,58.62917247,57.15971203,121
13.35,58.52728182,57.34554008,121
13.4,58.67630355,57.11438205,121
13.45,58.76826723,57.19524505,121
13.5,58.48900727,57.17300703,121
13.55,58.56924301,57.19648337,121
13.6,58.62069887,57.09911642,121
13.65,58.61421148,57.15289984,121
13.7,58.38458252,57.24413457,121
13.75,58.81608619,57.0947083,121
13.8,58.51580011,57.14482096,121
13.85,58.50879738,57.24381337,121
13.9,58.62879,57.19884487,121
13.95,58.50778891,57.15464906,121
14,58.6748959,57.12723251,121
14.05,58.59471591,57.2454485,121
14.1,58.68103889,57.05131087,121
14.15,58.69115523,57.17979253,121
14.2,58.8860744480832,56.8167129224506,121
14.25,58.64185843,57.17798555,121
14.3,58.61667251,57.05757903,121
14.35,58.4400992,57.12900852,121
14.4,58.6877721,57.12748474,121
14.45,58.59147356,57.29914784,121
14.5,58.2928071377748,57.1589417202145,121
14.55,58.5520641,57.06383432,121
14.6,58.69981596,57.06471829,121
14.65,58.94428508,57.05297812,121
14.7,58.54121316,57.090445,121
14.75,58.73207495,57.11488336,121
14.8,59.01090297,57.22164293,121
14.85,58.66400268,57.04617077,121
14.9,58.52124889,56.84941448,121
14.95,58.56846914,57.14512255,121
15,58.65609281,57.10115379,121
15.05,58.75943595,57.047588,121
15.1,58.64891283,57.16996395,121
15.15,58.73278237,57.09344902,121
15.2,59.01065315,57.12548423,121
15.25,58.46015196,57.02519447,121
15.3,58.60354239,57.15621105,121
15.35,58.72004637,57.0899832,121
15.4,58.7239262,57.15742793,121
15.45,58.59199553,57.25718347,121
15.5,58.57518246,57.31865679,121
15.55,58.67578733,57.1167699,121
15.6,58.91054324,57.14593004,121
15.65,58.38631785,57.1175811,121
15.7,58.82295414,57.19028201,121
15.75,58.6968035,57.12807818,121
15.8,58.65912611,57.29336269,121
15.85,58.63774546,57.2041071,121
15.9,58.5460871,57.09544251,121
15.95,58.71980611,57.03093428,121
16,58.6181732,57.16760896,121
16.05,58.72448111,57.08978223,121
16.1,58.57678688,57.22545906,121
16.15,58.63888776,57.26100452,121
16.2,58.71391672,57.23155047,121
16.25,58.83268809,57.28511056,121
16.3,58.77078246,57.22788076,121
16.35,58.63711046,57.30743715,121
16.4,58.61497733,57.09862688,121
16.45,58.7131942,57.07625441,121
16.5,58.60058144,57.19070231,121
16.55,58.59499729,57.15539615,121
16.6,58.57868476,57.14482574,121
16.65,58.76420946,57.17917359,121
16.7,58.71783808,57.21024915,121
16.75,58.47811775,57.05162019,121
16.8,58.4951127,57.05374892,121
16.85,58.5232499,57.01502257,121
16.9,58.59309542,57.29341973,121
16.95,58.5920638,57.16387064,121
17,58.69697048,57.08453469,121
17.05,58.63286566,57.23103842,121
17.1,58.53813792,57.10210401,121
17.15,58.51357857,57.09120266,121
17.2,58.49484508,57.25075028,121
17.25,58.31823494,57.16473058,121
17.3,58.45372267,57.23286913,121
17.35,58.58412646,57.07506847,121
17.4,58.55996962,57.15098517,121
17.45,58.61541597,57.23776529,121
17.5,58.57483139,57.18274118,121
17.55,58.41433447,57.19571558,121
17.6,58.52140516,57.26299889,121
17.65,58.61965446,57.35223157,121
17.7,58.61665027,57.24503295,121
17.75,58.68984528,57.03670178,121
17.8,58.6808686,57.26313241,121
17.85,58.65635459,57.11851595,121
17.9,58.692001,57.25000792,121
17.95,58.46340141,57.3422354,121
18,58.69422616,57.23180574,121
18.05,58.60908111,57.31102885,121
18.1,58.61215763,57.27566192,121
18.15,58.40183777,57.38401791,121
